Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x2fa7,Scottd,27.25,440-12-8308,Developer,14785.12,1365.093333,6,9,17,5,"Payday Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan",60.0,22,23,15,Bad,4780.8,28.79146061,1.625,Yes,43.96605325,94.55506073,Low_spent_Small_value_payments,277.9882194,0
CUS_0x2faa,ernie Woodallq,21.0,198-86-2622,Mechanic,46092.75,3683.0625,9,6,24,6,"Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan",43.375,21,22,12,Bad,4567.18,30.53870524,6.625,Yes,144.5176251,174.7070197,High_spent_Medium_value_payments,314.0816053,0
CUS_0x2fab,Anna Yukhananovd,26.625,411-00-6543,Manager,75804.94,6120.078333,0,1,10,3,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan",9.875,7,9,2,Good,330.82,33.71466427,32.04166667,No,141.2894485,150.0717388,High_spent_Large_value_payments,576.536156,2
CUS_0x2fb0,Alexei Oreskovicf,27.125,855-00-3668,Architect,42162.24,3782.52,6,6,1,2,"Debt Consolidation Loan, Payday Loan",14.875,16,6,1,Standard,664.7,32.49745661,31.43055556,No,56.148421,211.9503417,Low_spent_Small_value_payments,375.1532373,1
CUS_0x2fb1,Anahi Ramaq,23.375,620-09-6549,Journalist,105151.32,8861.61,6,3,11,0,Sin_prestamo,20.625,15,8,8,Standard,689.43,34.30369971,31.125,Yes,0.0,268.1078976,High_spent_Large_value_payments,770.4060292,1
CUS_0x2fb7,Mendoncaq,15.0,145-34-6936,Lawyer,71480.44,5883.703333,8,6,13,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Payday Loan, Mortgage Loan, Home Equity Loan",7.25,10,8,8,Standard,315.42,31.19865405,18.20833333,Yes,277.5559713,316.2438437,High_spent_Medium_value_payments,306.3608712,1
CUS_0x2fb8,Nia Williamsb,26.125,140-99-0200,Engineer,20134.87,1501.905833,6,7,6,2,Credit-Builder Loan,21.0,13,13,8,Standard,126.83,29.26713092,31.16666667,Yes,26.03636451,96.29823212,Low_spent_Small_value_payments,304.1059867,1
CUS_0x2fb9,Janz,25.0,421-61-6452,Writer,41048.83,3379.735833,4,6,11,4,"Payday Loan, Home Equity Loan, Payday Loan, Home Equity Loan",13.875,4,6,4,Good,1082.8,32.26076311,23.04166667,No,110.698801,167.0113097,High_spent_Medium_value_payments,326.8376903,1
CUS_0x2fbe,Deepan,52.25,723-79-5455,Teacher,79370.76,6849.23,8,3,19,3,"Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan",15.75,17,7,4,Standard,715.18,33.3234013,30.51190476,No,115.4856033,254.5735584,High_spent_Medium_value_payments,560.3892582,1
CUS_0x2fc5,Estelle Shirboni,27.0,113-07-0267,Engineer,9360.515,531.0429167,8,6,15,5,"Debt Consolidation Loan, Auto Loan, Personal Loan, Home Equity Loan",51.125,15,12,13,Standard,2113.29,31.59739444,14.625,Yes,21.71699905,41.3798998,Low_spent_Small_value_payments,271.2573928,0
CUS_0x2fc9,Halsz,52.0,276-80-1606,Doctor,107438.88,9233.24,6,4,6,2,"Credit-Builder Loan, Mortgage Loan",27.625,16,8,4,Standard,1342.37,34.9322818,32.84722222,No,169.8641225,361.4610651,High_spent_Small_value_payments,646.9988124,1
CUS_0x2fca,Vinocury,45.75,279-66-3207,Musician,126769.86,10265.155,5,4,6,1,Credit-Builder Loan,12.0,5,7,1,Good,393.52,35.19472119,24.125,No,79.73353789,283.8055289,High_spent_Large_value_payments,943.2081305,2
CUS_0x2fd5,Vlastelicad,41.0,059-18-4896,Writer,10078.315,1047.859583,8,3,1,3,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan",18.5,16,2,5,Good,642.57,32.10294095,19.54166667,No,20.94488075,60.31595324,Low_spent_Medium_value_payments,296.1867065,2
CUS_0x2fd6,Thomass,22.42857143,825-63-0662,Musician,41933.1,3726.425,8,10,24,3,"Personal Loan, Home Equity Loan",42.0,25,7,13,Bad,2034.22,30.07358048,12.20833333,Yes,64.59604055,175.0654796,High_spent_Small_value_payments,361.8534183,0
CUS_0x2fd7,Noah Barkina,37.0,469-10-8700,Mechanic,14599.89,1464.6575,7,8,21,5,"Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan",23.625,16,25,11,Bad,2660.55,31.73432724,9.541666667,Yes,39.08622974,69.34638323,Low_spent_Small_value_payments,310.6194755,1
CUS_0x2fd8,Pavelk,48.0,360-83-0076,Musician,116742.54,9924.545,5,3,10,2,"Payday Loan, Credit-Builder Loan",0.75,5,5,4,Good,295.19,32.59561813,28.16666667,No,186.726035,379.7749851,High_spent_Large_value_payments,674.963818,2
CUS_0x2fda,Jonathan Spicerr,19.75,336-19-9190,Developer,10281.435,1138.78625,5,8,20,6,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan",20.125,9,15,12,Standard,1437.94,30.65938088,10.625,Yes,30.8917906,74.56581356,Low_spent_Medium_value_payments,286.1612999,0
CUS_0x2fe0,Anns,23.57142857,899-52-1176,Developer,8357.98,693.4983333,6,10,15,6,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan",51.875,15,1,11,Bad,2431.46,31.83810326,19.70238095,Yes,29.01797971,47.35391879,Low_spent_Medium_value_payments,269.2279348,1
CUS_0x2fe4,Doug Palmerj,31.375,284-09-4067,Accountant,166907.72,13788.97667,5,5,11,4,"Auto Loan, Mortgage Loan, Personal Loan, Student Loan",10.375,5,2,3,Good,929.9,32.96894005,17.5,No,509.357624,369.569976,High_spent_Large_value_payments,744.2966767,1
CUS_0x2fe7,Tomv,34.0,847-59-5093,Scientist,18708.73,1373.060833,10,5,20,8,"Credit-Builder Loan, Payday Loan, Payday Loan, Payday Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan",42.125,21,23,10,Bad,3924.2,29.03514898,3.625,Yes,62.41071156,110.7390986,Low_spent_Small_value_payments,249.1562732,0
CUS_0x2fec,Rebekah Kebedej,41.0,151-38-6083,Mechanic,51172.62,4221.385,3,5,22,7,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan",19.25,13,14,12,Standard,1980.82,32.15841954,14.95833333,Yes,159.8717559,178.8991874,High_spent_Medium_value_payments,349.0357999,1
CUS_0x2ff3,Bullw,35.0,475-78-3962,Mechanic,8949.35,545.7791667,3,9,15,6,"Auto Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan",15.375,20,14,12,Standard,2556.01,33.11799277,8.125,Yes,41.35927019,47.90859183,Low_spent_Small_value_payments,250.3100546,0
CUS_0x2ff6,Toniu,35.0,060-67-8371,Scientist,12421.12,1002.093333,7,3,11,4,"Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan",15.0,14,5,0,Standard,685.18,32.40354223,21.125,No,29.37938889,72.65228941,Low_spent_Small_value_payments,285.1312909,1
CUS_0x2ff7,LaCapra Arunac,38.0,796-41-0821,Accountant,26405.15,1911.429167,5,7,8,4,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Payday Loan",15.0,20,11,4,Standard,873.11,31.10832171,16.66666667,Yes,59.72156372,101.6494204,High_spent_Medium_value_payments,302.2719325,1
CUS_0x2ff8,Aaron Pressmanq,27.375,503-21-2410,Lawyer,11654.425,945.2020833,3,4,8,1,Student Loan,8.25,15,6,4,Standard,1154.58,30.4568786,17.875,Yes,8.99650234,37.24010292,Low_spent_Small_value_payments,314.747601,1
CUS_0x2ffe,Conlinx,27.85714286,453-58-5804,Doctor,13913.795,1156.482917,7,4,11,3,"Debt Consolidation Loan, Student Loan, Home Equity Loan",24.625,15,9,0,Standard,1470.31,31.54242349,17.04761905,Yes,24.63645069,70.74042441,Low_spent_Small_value_payments,304.1100482,1
CUS_0x3003,Lesley Wroughtonx,31.0,843-29-2146,Developer,15129.9,1166.825,7,9,28,9,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan",61.5,16,8,8,Bad,1801.79,31.9178727,17.11904762,Yes,70.5054541,59.66084527,Low_spent_Medium_value_payments,258.2618566,0
CUS_0x3007,Riekad,29.375,205-57-6869,Journalist,8664.405,872.03375,6,7,13,4,"Personal Loan, Auto Loan, Credit-Builder Loan",30.75,19,14,11,Standard,317.71,31.19091152,12.54166667,Yes,28.71450951,59.08525611,Low_spent_Small_value_payments,280.6536094,1
CUS_0x3009,Michael Ermans,32.0,273-42-1646,Mechanic,7326.605,739.5504167,10,9,29,4,"Payday Loan, Home Equity Loan, Payday Loan, Student Loan",19.5,16,14,12,Standard,2576.28,34.30719978,6.208333333,Yes,15.8194338,35.96581111,Low_spent_Small_value_payments,297.4441193,0
CUS_0x300b,Reese Ewingy,36.42857143,862-78-8936,Mechanic,8394.57,818.5475,7,7,28,5,"Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Auto Loan",4.625,8,15,9,Standard,1812.46,31.4574232,7.708333333,Yes,29.90770942,61.41653522,Low_spent_Small_value_payments,271.1098869,0
CUS_0x3019,Annika Breidthardto,50.875,346-10-4963,Writer,99007.68,8223.64,7,7,8,0,Sin_prestamo,14.0,16,3,2,Good,31.89,32.81686407,26.55952381,No,0.0,383.1174689,High_spent_Medium_value_payments,703.1623774,2
CUS_0x301b,Rhys Jonesg,22.5,171-02-3830,Accountant,70383.0,6119.25,9,5,26,7,"Student Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan",60.0,22,26,14,Bad,4440.34,33.66707288,13.4,Yes,254.7977968,304.3849785,Low_spent_Medium_value_payments,323.9922247,1
CUS_0x301d,Bartk,19.0,556-68-6172,Writer,79829.6,6618.466667,8,7,26,7,"Auto Loan, Student Loan, Student Loan, Home Equity Loan, Mortgage Loan, Personal Loan, Debt Consolidation Loan",16.75,14,19,6,Standard,2200.1,31.97017414,19.25,Yes,448.512862,272.6047728,High_spent_Medium_value_payments,279.5644143,0
CUS_0x301f,Jan Strupczewskiz,37.25,743-99-6874,Accountant,138715.04,11841.58667,5,3,15,1,Prestamo_no_especificado,28.375,16,14,2,Standard,551.75,35.58709432,20.70833333,Yes,71.74642025,378.1659368,High_spent_Large_value_payments,931.4333445,1
CUS_0x3023,Stephenl,28.125,775-12-4739,Musician,32613.68,2696.806667,9,5,28,7,"Credit-Builder Loan, Payday Loan, Auto Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan",20.875,15,30,11,Bad,3868.66,31.503312,2.65,Yes,116.6885376,168.6675676,High_spent_Large_value_payments,254.3245615,0
CUS_0x3026,Richardq,20.5,612-78-1569,Doctor,60214.04,5034.836667,7,5,18,5,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan",16.375,18,2,11,Bad,1322.67,33.07146056,13.54166667,Yes,201.9560166,166.7598157,Low_spent_Medium_value_payments,370.358565,0
CUS_0x302d,Deepac,19.0,749-89-9756,Developer,14258.85,1135.2375,6,9,28,7,"Mortgage Loan, Personal Loan, Personal Loan, Student Loan, Payday Loan, Home Equity Loan",29.75,26,2,9,Bad,4295.5,31.92508236,2.208333333,Yes,54.79394527,88.11830309,Low_spent_Small_value_payments,251.8615016,0
CUS_0x302f,Alistair Barri,30.0,971-08-8220,Accountant,88714.41,7504.8675,4,4,12,1,Mortgage Loan,-0.125,3,9,3,Good,643.75,31.39871874,15.69047619,No,47.81724752,296.1589982,High_spent_Large_value_payments,649.4976834,2
CUS_0x3032,Saphirp,41.57142857,001-43-6015,Architect,38712.58,3466.048333,2,3,4,3,"Debt Consolidation Loan, Payday Loan, Home Equity Loan",5.375,7,5,0,Good,1054.58,32.5845197,24.92857143,No,49.44864692,117.1230838,Low_spent_Medium_value_payments,423.8464318,2
CUS_0x3033,Tommyl,55.0,159-13-7415,Teacher,97635.87,7526.319816,3,4,12,3,"Student Loan, Personal Loan, Auto Loan",18.0,8,8,4,Good,1298.97,33.44760108,25.625,No,584.8683348,477.4814557,Low_spent_Small_value_payments,368.3851436,1
CUS_0x303a,Marianna Parragac,55.875,784-81-5355,Architect,32011.89,2806.6575,2,6,4,3,"Credit-Builder Loan, Home Equity Loan, Payday Loan",12.5,9,3,1,Good,1215.09,33.79242425,25.69444444,No,66.35744899,143.14733,Low_spent_Medium_value_payments,331.7009628,0
CUS_0x303b,Foo Yuns,52.0,482-28-5175,Journalist,170824.68,14489.39,0,3,4,4,"Personal Loan, Debt Consolidation Loan, Home Equity Loan",6.0,7,1,5,Good,1167.04,32.96169784,25.42857143,No,566.1347697,622.4540662,High_spent_Small_value_payments,618.8074563,0
CUS_0x303d,Patrickr,43.75,592-26-4117,Entrepreneur,17624.38,1483.698333,7,9,26,7,"Credit-Builder Loan, Auto Loan, Student Loan, Home Equity Loan, Credit-Builder Loan",38.0,20,7,9,Bad,1524.0,30.10471303,10.375,Yes,55.49103768,111.9187911,Low_spent_Small_value_payments,264.7100046,0
CUS_0x3040,Ering,29.0,755-93-6252,Engineer,7056.405,486.03375,4,3,30,4,"Home Equity Loan, Mortgage Loan, Student Loan, Auto Loan",22.25,15,15,11,Standard,2570.42,31.53342034,16.20833333,Yes,16.37229285,25.73868689,Low_spent_Small_value_payments,287.9082178,0
CUS_0x3048,Rick Rothackeru,40.0,375-64-6913,Scientist,81093.16,7017.763333,10,7,17,7,"Auto Loan, Payday Loan, Auto Loan, Student Loan, Student Loan, Student Loan, Home Equity Loan",28.875,20,15,11,Bad,4523.3,29.90636553,9.714285714,Yes,409.0394423,444.7020725,Low_spent_Medium_value_payments,250.0211,0
CUS_0x3053,Evag,18.5,968-36-4250,Writer,14439.78,959.315,5,4,16,3,"Student Loan, Student Loan, Mortgage Loan",16.75,20,12,5,Standard,455.46,32.32338255,19.75,Yes,20.1717016,48.34853142,Low_spent_Medium_value_payments,299.9960904,1
CUS_0x3059,Noell,22.375,019-53-5460,Engineer,15671.96,1400.996667,10,5,34,2,"Debt Consolidation Loan, Mortgage Loan",59.0,23,3,10,Bad,1885.3,34.35133305,12.95833333,Yes,13.24337105,125.156382,Low_spent_Small_value_payments,290.4499136,0
CUS_0x305c,Sven Egenterv,29.75,979-78-2250,Teacher,14239.41,1255.6175,5,3,7,2,"Student Loan, Personal Loan",14.875,14,17,9,Standard,55.46,32.44579971,13.45833333,Yes,18.46749417,80.51105494,Low_spent_Small_value_payments,304.0832009,1
CUS_0x305e,Kevin Yaoq,18.25,224-36-7347,Accountant,34849.62,3202.135,3,5,2,2,"Mortgage Loan, Credit-Builder Loan",11.0,5,11,5,Good,1181.0,29.41561086,27.875,No,53.74358656,113.0433549,High_spent_Medium_value_payments,374.7217245,2
CUS_0x3060,Danielt,22.5,657-71-7552,Developer,40923.34,3429.278333,6,6,24,8,"Student Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Auto Loan, Home Equity Loan, Personal Loan",43.125,26,21,7,Bad,4654.92,30.62282402,5.708333333,Yes,244.1355914,112.8541812,High_spent_Large_value_payments,239.8334989,1
CUS_0x3061,Sruthid,29.14285714,991-78-2351,Scientist,17082.685,1695.557083,5,7,6,6,"Home Equity Loan, Payday Loan, Student Loan, Payday Loan, Student Loan",26.625,18,8,4,Standard,560.63,30.33870959,7.458333333,Yes,80.69204035,110.8690965,Low_spent_Small_value_payments,256.7445715,1
CUS_0x3065,Sebaz,35.0,893-23-7442,Media_Manager,35579.68,2864.973333,10,7,31,5,"Home Equity Loan, Payday Loan, Personal Loan, Debt Consolidation Loan, Auto Loan",27.5,12,10,13,Standard,1646.74,29.35346948,14.70833333,Yes,118.39497,137.7591838,High_spent_Small_value_payments,298.9519898,0
CUS_0x3066,Chrish,36.0,813-02-4659,Musician,102333.28,8306.773333,6,5,6,4,"Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan",20.0,8,15,7,Standard,1052.65,33.63186272,17.375,Yes,223.9686288,246.6441048,High_spent_Large_value_payments,629.808732,1
CUS_0x3069,Matt Scuffhamj,40.75,916-30-5005,Manager,64057.72,5082.143333,2,5,8,1,Mortgage Loan,6.0,2,12,3,Good,795.69,30.55352204,17.66666667,No,35.01370052,290.4805097,High_spent_Large_value_payments,447.7201231,2
CUS_0x3077,Palmern,29.125,226-22-5425,Doctor,32300.64,2566.72,6,7,28,5,"Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan",46.125,9,14,6,Standard,2092.65,32.15901991,13.91666667,Yes,102.6678937,106.6401444,High_spent_Medium_value_payments,310.5473317,0
CUS_0x307b,Lisa Baertleiny,39.0,782-04-9961,Writer,19934.08,1361.173333,7,5,14,2,"Payday Loan, Auto Loan",29.75,20,2,7,Standard,311.45,30.56418853,17.57142857,No,24.65822343,76.7563253,Low_spent_Medium_value_payments,315.9527846,1
CUS_0x307e,Ashley Lauc,40.0,425-36-5909,Developer,46485.27,3874.7725,9,6,29,7,"Payday Loan, Home Equity Loan, Student Loan, Payday Loan, Auto Loan, Personal Loan",26.75,24,5,12,Bad,3371.08,31.9820609,10.33333333,Yes,223.0220067,247.0859306,Low_spent_Large_value_payments,172.1386636,0
CUS_0x3082,Stevenb,38.0,806-23-0871,Mechanic,20367.72,1526.31,10,8,34,3,"Credit-Builder Loan, Payday Loan",19.875,12,14,11,Standard,2108.15,32.77185434,6.416666667,Yes,36.59172018,105.0615039,Low_spent_Small_value_payments,287.2277759,0
CUS_0x308b,Longstrethy,42.5,547-23-7195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, Student Loan",23.375,21,9,10,Bad,2497.48,27.45416394,16.625,Yes,148.9132734,172.5855327,High_spent_Medium_value_payments,308.9686313,0
CUS_0x308d,Valetkevitchu,45.85714286,754-40-2219,Lawyer,116794.11,9483.8425,4,6,12,0,Sin_prestamo,3.875,12,4,4,Good,226.98,31.04238971,19.54166667,No,0.0,554.4915942,Low_spent_Medium_value_payments,663.8926558,1
CUS_0x3090,Severinf,24.0,884-45-8158,Doctor,43610.13,3640.1775,2,4,9,4,"Mortgage Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan",12.0,6,11,0,Good,1371.99,30.15659874,28.20833333,No,133.3613652,179.3955777,Low_spent_Large_value_payments,313.7608071,2
CUS_0x3091,Deepaj,33.875,571-59-9270,Developer,76992.72,6558.06,6,7,33,5,"Home Equity Loan, Student Loan, Auto Loan, Auto Loan",13.875,20,16,9,Standard,1594.5,29.95510472,11.0,Yes,284.942804,300.4112078,High_spent_Large_value_payments,396.5365478,1
CUS_0x3092,Ryan Vlastelicat,51.75,511-20-0282,Mechanic,125415.96,10271.33,2,3,3,3,"Auto Loan, Personal Loan, Personal Loan",14.875,8,7,1,Good,1145.71,32.12428747,33.16666667,No,285.4413434,324.1622415,High_spent_Large_value_payments,651.9969874,1
CUS_0x3097,Karenp,33.0,228-53-9703,Architect,174098.52,14496.21,5,3,3,4,"Payday Loan, Student Loan, Auto Loan",11.625,2,2,2,Good,27.94,33.95135368,19.95833333,No,535.592385,397.5442039,High_spent_Large_value_payments,767.7344111,1
CUS_0x309d,Anna Yukhananovm,16.0,887-92-9025,Doctor,7495.305,533.60875,6,5,28,4,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Student Loan",22.625,14,18,11,Standard,2354.21,30.03494327,6.178571429,Yes,16.15751629,30.30857415,High_spent_Medium_value_payments,273.0658334,0
CUS_0x30a3,Janb,54.375,602-29-9502,Doctor,146746.12,12277.84333,2,4,6,3,"Payday Loan, Payday Loan",10.375,2,4,4,Good,1109.03,39.87979626,19.11904762,No,332.2500146,467.0152127,High_spent_Large_value_payments,787.1085201,2
CUS_0x30ab,Leika Kiharal,40.875,949-27-4978,Media_Manager,42079.65,3561.6375,4,7,6,2,"Credit-Builder Loan, Student Loan",9.875,15,20,5,Standard,1460.57,31.21215073,18.1547619,Yes,53.36083741,121.4066602,High_spent_Medium_value_payments,432.9259825,1
CUS_0x30ae,Michaeli,17.75,808-52-5403,Scientist,40512.0,3091.0,8,8,15,9,"Payday Loan, Personal Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Payday Loan, Debt Consolidation Loan, Personal Loan",29.125,18,22,10,Bad,3971.97,34.97127836,13.54166667,Yes,169.4865007,139.3673268,High_spent_Medium_value_payments,262.37903,0
CUS_0x30b7,Malathi Nayakb,37.0,801-89-7511,Doctor,9491.025,768.91875,10,7,15,6,"Home Equity Loan, Mortgage Loan, Payday Loan, Student Loan, Payday Loan, Home Equity Loan",48.0,16,17,9,Bad,3377.48,32.53717148,6.375,Yes,28.87983089,78.27861701,Low_spent_Small_value_payments,266.6167139,1
CUS_0x30b9,Dashav,51.375,857-73-0569,Lawyer,14696.765,1273.730417,4,4,6,3,"Student Loan, Auto Loan, Debt Consolidation Loan",2.125,6,5,2,Good,531.86,33.33224119,19.70238095,No,21.48880171,77.40978299,High_spent_Small_value_payments,299.724457,2
CUS_0x30bd,Valentina Zaz,51.0,922-14-6752,Media_Manager,20199.46,1520.288333,3,3,6,4,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Payday Loan",7.125,3,8,2,Good,1357.95,36.36523094,19.625,No,60.04279174,88.63579737,Low_spent_Small_value_payments,283.5660973,1
CUS_0x30c1,Papadimasx,36.75,329-10-0684,Doctor,58963.04,5058.586667,5,2,4,0,Sin_prestamo,14.125,6,5,4,Good,1227.73,33.53012857,24.52380952,No,0.0,120.4991925,High_spent_Medium_value_payments,641.758891,2
CUS_0x30c5,Georgina Prodhanq,18.0,720-16-9648,Media_Manager,19170.45,1510.5375,8,9,15,8,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan",47.75,24,19,7,Bad,4402.46,29.93990153,9.208333333,Yes,114.4232255,110.1139079,Low_spent_Small_value_payments,206.5166167,0
CUS_0x30c6,Miedemas,31.0,044-69-2702,Musician,68469.6,5500.8,7,6,33,5,"Auto Loan, Student Loan, Mortgage Loan, Student Loan, Home Equity Loan",60.0,19,5,10,Bad,1865.28,32.61304785,6.05952381,Yes,230.3927541,286.9367926,Low_spent_Small_value_payments,417.5286896,1
CUS_0x30c8,Karolina Tagarisj,23.0,073-19-8370,Media_Manager,128916.04,10898.00333,5,6,8,2,Debt Consolidation Loan,8.875,8,2,2,Good,839.76,33.10992254,21.35714286,No,181.464943,605.347184,High_spent_Large_value_payments,854.9608093,1
CUS_0x30ca,Andrea Shalal-Esap,48.0,626-06-2719,Mechanic,59861.2,4847.433333,3,4,6,4,"Payday Loan, Debt Consolidation Loan, Personal Loan, Personal Loan",20.625,10,12,3,Standard,511.5,31.23062929,29.35714286,Yes,157.3423558,428.3368273,Low_spent_Small_value_payments,276.1037557,1
CUS_0x30cf,Dan Leviner,20.66666667,489-98-9033,Scientist,18927.65,1779.304167,6,7,24,6,"Student Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, Personal Loan",12.25,15,8,11,Standard,1942.4,31.84790596,19.61666667,Yes,62.5402524,80.58111978,High_spent_Medium_value_payments,302.3090445,0
CUS_0x30d0,Stempelm,47.75,369-12-1985,Entrepreneur,17620.615,1414.384583,0,5,4,4,"Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan",7.875,12,4,2,Good,1086.69,30.76389058,15.55952381,No,36.92794258,60.67799555,High_spent_Large_value_payments,311.3325202,0
CUS_0x30db,ewichm,43.5,247-06-9289,Journalist,24744.78,2101.065,3,7,5,3,"Payday Loan, Student Loan",19.625,19,20,2,Standard,134.1,28.92189717,25.54166667,Yes,61.4963184,108.4938801,Low_spent_Large_value_payments,315.1910904,1
CUS_0x30dd,Philip Pullellaz,48.0,759-26-2501,Accountant,42940.26,3828.355,3,7,2,1,Prestamo_no_especificado,11.0,10,7,3,Good,90.74,30.61782787,18.16666667,No,34.67926703,178.799503,Low_spent_Small_value_payments,433.1067299,2
CUS_0x30de,Karen Freifeldq,21.375,864-80-2838,Writer,15475.27,1264.605833,6,6,28,6,"Student Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan",38.875,16,23,6,Bad,4683.73,31.7105641,14.0,Yes,42.08797369,89.10168173,Low_spent_Small_value_payments,277.2735275,1
CUS_0x30df,Melaniet,37.875,087-14-9721,Manager,122579.04,10510.92,1,3,1,4,"Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan",13.0,6,9,3,Good,1421.67,34.44971064,24.23333333,No,207.0040735,383.3801516,High_spent_Large_value_payments,716.9577748,2
